Segment 1:			
0.894	-3.22E-05		
0.895	-3.17E-05		
0.896	-3.20E-05		
0.897	-3.16E-05		
0.898	-3.20E-05		
0.899	-3.17E-05		
0.9	-3.19E-05		
0.901	-3.17E-05		
0.902	-3.20E-05		
0.903	-3.15E-05		
0.904	-3.17E-05		
0.905	-3.14E-05		
0.906	-3.16E-05		
0.907	-3.14E-05		
0.908	-3.17E-05		
0.909	-3.13E-05		
0.91	-3.15E-05		
0.911	-3.13E-05		
0.912	-3.16E-05		
0.913	-3.13E-05		
0.914	-3.15E-05		
0.915	-3.11E-05		
0.916	-3.16E-05		
0.917	-3.14E-05		
0.918	-3.10E-05		
0.919	-3.10E-05		
0.92	-3.12E-05		
0.921	-3.08E-05		
0.922	-3.12E-05		
0.923	-3.09E-05		
0.924	-3.08E-05		
0.925	-3.09E-05		
0.926	-3.13E-05		
0.927	-3.08E-05		
0.928	-3.11E-05		
0.929	-3.05E-05		
0.93	-3.10E-05		
0.931	-3.06E-05		
0.932	-3.08E-05		
0.933	-3.06E-05		
0.934	-3.06E-05		
0.935	-3.05E-05		
0.936	-3.08E-05		
0.937	-3.04E-05		
0.938	-3.04E-05		
0.939	-3.04E-05		
0.94	-3.04E-05		
0.941	-3.03E-05		
0.942	-3.05E-05		
0.943	-3.01E-05		
0.944	-3.05E-05		
0.945	-3.02E-05		
0.946	-3.05E-05		
0.947	-3.02E-05		
0.948	-3.03E-05		
0.949	-3.02E-05		
0.95	-3.03E-05		
0.951	-3.00E-05		
0.952	-3.01E-05		
0.953	-2.99E-05		
0.954	-3.00E-05		
0.955	-2.97E-05		
0.956	-3.01E-05		
0.957	-2.97E-05		
0.958	-3.00E-05		
0.959	-2.96E-05		
0.96	-2.99E-05		
0.961	-2.97E-05		
0.962	-2.98E-05		
0.963	-2.94E-05		
0.964	-2.99E-05		
0.965	-2.94E-05		
0.966	-2.96E-05		
0.967	-2.94E-05		
0.968	-2.99E-05		
0.969	-2.96E-05		
0.97	-2.97E-05		
0.971	-2.92E-05		
0.972	-2.95E-05		
0.973	-2.94E-05		
0.974	-2.95E-05		
0.975	-2.93E-05		
0.976	-2.94E-05		
0.977	-2.91E-05		
0.978	-2.94E-05		
0.979	-2.90E-05		
0.98	-2.92E-05		
0.981	-2.91E-05		
0.982	-2.95E-05		
0.983	-2.90E-05		
0.984	-2.93E-05		
0.985	-2.88E-05		
0.986	-2.90E-05		
0.987	-2.88E-05		
0.988	-2.91E-05		
0.989	-2.87E-05		
0.99	-2.89E-05		
0.991	-2.86E-05		
0.992	-2.89E-05		
0.993	-2.86E-05		
0.994	-2.89E-05		
0.995	-2.85E-05		
0.996	-2.87E-05		
0.997	-2.85E-05		
0.998	-2.86E-05		
0.999	-2.84E-05		
1	-2.87E-05		
1.001	-2.83E-05		
1.002	-2.86E-05		
1.003	-2.82E-05		
1.004	-2.84E-05		
1.005	-2.83E-05		
1.006	-2.84E-05		
1.007	-2.82E-05		
1.008	-2.83E-05		
1.009	-2.79E-05		
1.01	-2.82E-05		
1.011	-2.80E-05		
1.012	-2.84E-05		
1.013	-2.77E-05		
1.014	-2.80E-05		
1.015	-2.76E-05		
1.016	-2.81E-05		
1.017	-2.78E-05		
1.018	-2.78E-05		
1.019	-2.76E-05		
1.02	-2.81E-05		
1.021	-2.77E-05		
1.022	-2.80E-05		
1.023	-2.76E-05		
1.024	-2.78E-05		
1.025	-2.75E-05		
1.026	-2.76E-05		
1.027	-2.72E-05		
1.028	-2.78E-05		
1.029	-2.71E-05		
1.03	-2.74E-05		
1.031	-2.72E-05		
1.032	-2.73E-05		
1.033	-2.70E-05		
1.034	-2.74E-05		
1.035	-2.71E-05		
1.036	-2.72E-05		
1.037	-2.69E-05		
1.038	-2.71E-05		
1.039	-2.67E-05		
1.04	-2.71E-05		
1.041	-2.67E-05		
1.042	-2.68E-05		
1.043	-2.67E-05		
1.044	-2.71E-05		
1.045	-2.67E-05		
1.046	-2.69E-05		
1.047	-2.65E-05		
1.048	-2.68E-05		
1.049	-2.64E-05		
1.05	-2.67E-05		
1.051	-2.65E-05		
1.052	-2.66E-05		
1.053	-2.63E-05		
1.054	-2.67E-05		
1.055	-2.61E-05		
1.056	-2.65E-05		
1.057	-2.60E-05		
1.058	-2.63E-05		
1.059	-2.60E-05		
1.06	-2.61E-05		
1.061	-2.57E-05		
1.062	-2.62E-05		
1.063	-2.56E-05		
1.064	-2.62E-05		
1.065	-2.57E-05		
1.066	-2.59E-05		
1.067	-2.57E-05		
1.068	-2.57E-05		
1.069	-2.56E-05		
1.07	-2.59E-05		
1.071	-2.54E-05		
1.072	-2.56E-05		
1.073	-2.52E-05		
1.074	-2.55E-05		
1.075	-2.53E-05		
1.076	-2.56E-05		
1.077	-2.50E-05		
1.078	-2.58E-05		
1.079	-2.50E-05		
1.08	-2.53E-05		
1.081	-2.49E-05		
1.082	-2.51E-05		
1.083	-2.47E-05		
1.084	-2.52E-05		
1.085	-2.46E-05		
1.086	-2.52E-05		
1.087	-2.46E-05		
1.088	-2.50E-05		
1.089	-2.46E-05		
1.09	-2.47E-05		
1.091	-2.46E-05		
1.092	-2.47E-05		
1.093	-2.44E-05		
1.094	-2.48E-05		
1.095	-2.43E-05		
1.096	-2.46E-05		
1.097	-2.42E-05		
1.098	-2.44E-05		
1.099	-2.40E-05		
1.1	-2.45E-05		
1.101	-2.42E-05		
1.102	-2.41E-05		
1.103	-2.37E-05		
1.104	-2.41E-05		
1.105	-2.36E-05		
1.106	-2.42E-05		
1.107	-2.36E-05		
1.108	-2.38E-05		
1.109	-2.37E-05		
1.11	-2.38E-05		
1.111	-2.35E-05		
1.112	-2.38E-05		
1.113	-2.35E-05		
1.114	-2.33E-05		
1.115	-2.33E-05		
1.116	-2.35E-05		
1.117	-2.31E-05		
1.118	-2.33E-05		
1.119	-2.29E-05		
1.12	-2.32E-05		
1.121	-2.27E-05		
1.122	-2.32E-05		
1.123	-2.26E-05		
1.124	-2.30E-05		
1.125	-2.26E-05		
1.126	-2.29E-05		
1.127	-2.25E-05		
1.128	-2.29E-05		
1.129	-2.24E-05		
1.13	-2.27E-05		
1.131	-2.23E-05		
1.132	-2.23E-05		
1.133	-2.23E-05		
1.134	-2.25E-05		
1.135	-2.22E-05		
1.136	-2.23E-05		
1.137	-2.18E-05		
1.138	-2.21E-05		
1.139	-2.20E-05		
1.14	-2.22E-05		
1.141	-2.18E-05		
1.142	-2.18E-05		
1.143	-2.15E-05		
1.144	-2.18E-05		
1.145	-2.13E-05		
1.146	-2.17E-05		
1.147	-2.12E-05		
1.148	-2.14E-05		
1.149	-2.12E-05		
1.15	-2.14E-05		
1.151	-2.10E-05		
1.152	-2.14E-05		
1.153	-2.08E-05		
1.154	-2.12E-05		
1.155	-2.06E-05		
1.156	-2.10E-05		
1.157	-2.06E-05		
1.158	-2.11E-05		
1.159	-2.06E-05		
1.16	-2.09E-05		
1.161	-2.07E-05		
1.162	-2.08E-05		
1.163	-2.03E-05		
1.164	-2.06E-05		
1.165	-2.00E-05		
1.166	-2.06E-05		
1.167	-2.01E-05		
1.168	-2.01E-05		
1.169	-1.99E-05		
1.17	-2.02E-05		
1.171	-1.98E-05		
1.172	-2.00E-05		
1.173	-1.95E-05		
1.174	-1.99E-05		
1.175	-1.95E-05		
1.176	-1.97E-05		
1.177	-1.93E-05		
1.178	-1.97E-05		
1.179	-1.92E-05		
1.18	-1.95E-05		
1.181	-1.93E-05		
1.182	-1.94E-05		
1.183	-1.90E-05		
1.184	-1.94E-05		
1.185	-1.87E-05		
1.186	-1.91E-05		
1.187	-1.87E-05		
1.188	-1.87E-05		
1.189	-1.85E-05		
1.19	-1.89E-05		
1.191	-1.84E-05		
1.192	-1.87E-05		
1.193	-1.83E-05		
1.194	-1.84E-05		
1.195	-1.78E-05		
1.196	-1.83E-05		
1.197	-1.79E-05		
1.198	-1.81E-05		
1.199	-1.77E-05		
1.2	-1.79E-05		
1.201	-1.77E-05		
1.202	-1.77E-05		
1.203	-1.75E-05		
1.204	-1.79E-05		
1.205	-1.71E-05		
1.206	-1.67E-05		
1.207	-1.70E-05		
1.208	-1.73E-05		
1.209	-1.70E-05		
1.21	-1.71E-05		
1.211	-1.69E-05		
1.212	-1.71E-05		
1.213	-1.65E-05		
1.214	-1.68E-05		
1.215	-1.64E-05		
1.216	-1.68E-05		
1.217	-1.60E-05		
1.218	-1.63E-05		
1.219	-1.60E-05		
1.22	-1.62E-05		
1.221	-1.58E-05		
1.222	-1.57E-05		
1.223	-1.55E-05		
1.224	-1.58E-05		
1.225	-1.54E-05		
1.226	-1.54E-05		
1.227	-1.51E-05		
1.228	-1.51E-05		
1.229	-1.49E-05		
1.23	-1.49E-05		
1.231	-1.45E-05		
1.232	-1.47E-05		
1.233	-1.43E-05		
1.234	-1.43E-05		
1.235	-1.41E-05		
1.236	-1.39E-05		
1.237	-1.37E-05		
1.238	-1.39E-05		
1.239	-1.32E-05		
1.24	-1.33E-05		
1.241	-1.30E-05		
1.242	-1.31E-05		
1.243	-1.27E-05		
1.244	-1.31E-05		
1.245	-1.24E-05		
1.246	-1.25E-05		
1.247	-1.19E-05		
1.248	-1.19E-05		
1.249	-1.16E-05		
1.25	-1.14E-05		
1.251	-1.11E-05		
1.252	-1.12E-05		
1.253	-1.05E-05		
1.254	-1.07E-05		
1.255	-1.02E-05		
1.256	-1.02E-05		
1.257	-9.77E-06		
1.258	-9.63E-06		
1.259	-8.90E-06		
1.26	-9.20E-06		
1.261	-8.58E-06		
1.262	-8.65E-06		
1.263	-7.98E-06		
1.264	-7.95E-06		
1.265	-7.29E-06		
1.266	-7.18E-06		
1.267	-6.64E-06		
1.268	-6.67E-06		
1.269	-5.95E-06		
1.27	-5.98E-06		
1.271	-5.26E-06		
1.272	-5.30E-06		
1.273	-4.78E-06		
1.274	-4.48E-06		
1.275	-3.89E-06		
1.276	-3.47E-06		
1.277	-3.10E-06		
1.278	-2.55E-06		
1.279	-2.16E-06		
1.28	-1.92E-06		
1.281	-1.12E-06		
1.282	-9.28E-07		
1.283	-1.47E-07		
1.284	-1.95E-08		
1.285	5.77E-07		
1.286	8.99E-07		
1.287	1.76E-06		
1.288	1.86E-06		
1.289	2.52E-06		
1.29	2.95E-06		
1.291	3.36E-06		
1.292	3.85E-06		
1.293	4.59E-06		
1.294	4.85E-06		
1.295	5.40E-06		
1.296	5.71E-06		
1.297	6.32E-06		
1.298	6.87E-06		
1.299	7.67E-06		
1.3	7.83E-06		
1.301	8.73E-06		
1.302	8.93E-06		
1.303	9.58E-06		
1.304	9.84E-06		
1.305	1.04E-05		
1.306	1.07E-05		
1.307	1.17E-05		
1.308	1.21E-05		
1.309	1.23E-05		
1.31	1.31E-05		
1.311	1.35E-05		
1.312	1.39E-05		
1.313	1.46E-05		
1.314	1.51E-05		
1.315	1.57E-05		
1.316	1.59E-05		
1.317	1.65E-05		
1.318	1.68E-05		
1.319	1.75E-05		
1.32	1.78E-05		
1.321	1.83E-05		
1.322	1.87E-05		
1.323	1.94E-05		
1.324	1.99E-05		
1.325	2.04E-05		
1.326	2.09E-05		
1.327	2.16E-05		
1.328	2.20E-05		
1.329	2.27E-05		
1.33	2.31E-05		
1.331	2.38E-05		
1.332	2.42E-05		
1.333	2.47E-05		
1.334	2.55E-05		
1.335	2.61E-05		
1.336	2.63E-05		
1.337	2.71E-05		
1.338	2.73E-05		
1.339	2.80E-05		
1.34	2.82E-05		
1.341	2.92E-05		
1.342	2.95E-05		
1.343	3.02E-05		
1.344	3.07E-05		
1.345	3.11E-05		
1.346	3.14E-05		
1.347	3.22E-05		
1.348	3.26E-05		
1.349	3.32E-05		
1.35	3.36E-05		
1.351	3.45E-05		
1.352	3.46E-05		
1.353	3.52E-05		
1.354	3.56E-05		
1.355	3.62E-05		
1.356	3.66E-05		
1.357	3.72E-05		
1.358	3.75E-05		
1.359	3.84E-05		
1.36	3.83E-05		
1.361	3.92E-05		
1.362	3.96E-05		
1.363	4.01E-05		
1.364	4.02E-05		
1.365	4.10E-05		
1.366	4.14E-05		
1.367	4.17E-05		
1.368	4.24E-05		
1.369	4.28E-05		
1.37	4.30E-05		
1.371	4.38E-05		
1.372	4.41E-05		
1.373	4.46E-05		
1.374	4.50E-05		
1.375	4.57E-05		
1.376	4.60E-05		
1.377	4.66E-05		
1.378	4.71E-05		
1.379	4.77E-05		
1.38	4.80E-05		
1.381	4.87E-05		
1.382	4.92E-05		
1.383	4.98E-05		
1.384	4.99E-05		
1.385	5.07E-05		
1.386	5.13E-05		
1.387	5.15E-05		
1.388	5.23E-05		
1.389	5.27E-05		
1.39	5.28E-05		
1.391	5.37E-05		
1.392	5.42E-05		
1.393	5.47E-05		
1.394	5.49E-05		
1.395	5.58E-05		
1.396	5.60E-05		
1.397	5.65E-05		
1.398	5.69E-05		
1.399	5.77E-05		
1.4	5.80E-05		
1.401	5.86E-05		
1.402	5.88E-05		
1.403	5.95E-05		
1.404	5.98E-05		
1.405	6.06E-05		
1.406	6.10E-05		
1.407	6.15E-05		
1.408	6.20E-05		
1.409	6.26E-05		
1.41	6.29E-05		
1.411	6.32E-05		
1.412	6.40E-05		
1.413	6.46E-05		
1.414	6.46E-05		
1.415	6.55E-05		
1.416	6.57E-05		
1.417	6.64E-05		
1.418	6.66E-05		
1.419	6.75E-05		
1.42	6.78E-05		
1.421	6.81E-05		
1.422	6.87E-05		
1.423	6.95E-05		
1.424	6.96E-05		
1.425	7.04E-05		
1.426	7.12E-05		
1.427	7.20E-05		
1.428	7.19E-05		
1.429	7.31E-05		
1.43	7.36E-05		
1.431	7.40E-05		
1.432	7.50E-05		
1.433	7.56E-05		
1.434	7.62E-05		
1.435	7.67E-05		
1.436	7.75E-05		
1.437	7.81E-05		
1.438	7.83E-05		
1.439	7.97E-05		
1.44	7.99E-05		
1.441	8.07E-05		
1.442	8.10E-05		
1.443	8.22E-05		
1.444	8.26E-05		
1.445	8.34E-05		
1.446	8.43E-05		
1.447	8.48E-05		
1.448	8.53E-05		
1.449	8.63E-05		
1.45	8.68E-05		
1.451	8.75E-05		
1.452	8.81E-05		
1.453	8.92E-05		
1.454	8.99E-05		
1.455	9.00E-05		
1.456	9.11E-05		
1.457	9.16E-05		
1.458	9.20E-05		
1.459	9.29E-05		
1.46	9.37E-05		
1.461	9.46E-05		
1.462	9.52E-05		
1.463	9.62E-05		
1.464	9.71E-05		
1.465	9.77E-05		
1.466	9.92E-05		
1.467	9.97E-05		
1.468	1.01E-04		
1.469	1.01E-04		
1.47	1.02E-04		
1.471	1.04E-04		
1.472	1.04E-04		
1.473	1.05E-04		
1.474	1.06E-04		
1.475	1.07E-04		
1.476	1.08E-04		
1.477	1.09E-04		
1.478	1.10E-04		
1.479	1.11E-04		
1.48	1.12E-04		
1.481	1.13E-04		
1.482	1.14E-04		
1.483	1.15E-04		
1.484	1.16E-04		
1.485	1.17E-04		
1.486	1.17E-04		
1.487	1.18E-04		
1.488	1.19E-04		
1.489	1.20E-04		
1.49	1.22E-04		
1.491	1.23E-04		
1.492	1.24E-04		
1.493	1.25E-04		
1.494	1.26E-04		
1.495	1.27E-04		
1.496	1.29E-04		
1.497	1.30E-04		
1.498	1.31E-04		
1.499	1.32E-04		
1.5	1.33E-04		
1.501	1.35E-04		
1.502	1.36E-04		
1.503	1.37E-04		
1.504	1.38E-04		
1.505	1.39E-04		
1.506	1.40E-04		
1.507	1.41E-04		
1.508	1.43E-04		
1.509	1.44E-04		
1.51	1.46E-04		
1.511	1.47E-04		
1.512	1.48E-04		
1.513	1.49E-04		
1.514	1.51E-04		
1.515	1.53E-04		
1.516	1.53E-04		
1.517	1.55E-04		
1.518	1.57E-04		
1.519	1.58E-04		
1.52	1.60E-04		
1.521	1.61E-04		
1.522	1.62E-04		
1.523	1.63E-04		
1.524	1.65E-04		
1.525	1.66E-04		
1.526	1.67E-04		
1.527	1.69E-04		
1.528	1.71E-04		
1.529	1.72E-04		
1.53	1.74E-04		
1.531	1.76E-04		
1.532	1.77E-04		
1.533	1.77E-04		
1.534	1.80E-04		
1.535	1.82E-04		
1.536	1.83E-04		
1.537	1.85E-04		
1.538	1.87E-04		
1.539	1.88E-04		
1.54	1.89E-04		
1.541	1.92E-04		
1.542	1.93E-04		
1.543	1.94E-04		
1.544	1.97E-04		
1.545	1.98E-04		
1.546	2.00E-04		
1.547	2.02E-04		
1.548	2.04E-04		
1.549	2.06E-04		
1.55	2.07E-04		
1.551	2.10E-04		
1.552	2.12E-04		
1.553	2.12E-04		
1.554	2.16E-04		
1.555	2.18E-04		
1.556	2.20E-04		
1.557	2.20E-04		
1.558	2.24E-04		
1.559	2.25E-04		
1.56	2.26E-04		
1.561	2.29E-04		
1.562	2.32E-04		
1.563	2.33E-04		
1.564	2.35E-04		
1.565	2.37E-04		
1.566	2.40E-04		
1.567	2.40E-04		
1.568	2.49E-04		
1.569	2.48E-04		
1.57	2.45E-04		
1.569	2.37E-04		
1.568	2.31E-04		
1.567	2.23E-04		
1.566	2.16E-04		
1.565	2.11E-04		
1.564	2.06E-04		
1.563	1.99E-04		
1.562	1.94E-04		
1.561	1.89E-04		
1.56	1.83E-04		
1.559	1.78E-04		
1.558	1.74E-04		
1.557	1.68E-04		
1.556	1.64E-04		
1.555	1.60E-04		
1.554	1.56E-04		
1.553	1.51E-04		
1.552	1.47E-04		
1.551	1.43E-04		
1.55	1.39E-04		
1.549	1.36E-04		
1.548	1.33E-04		
1.547	1.29E-04		
1.546	1.25E-04		
1.545	1.22E-04		
1.544	1.19E-04		
1.543	1.16E-04		
1.542	1.14E-04		
1.541	1.11E-04		
1.54	1.08E-04		
1.539	1.05E-04		
1.538	1.03E-04		
1.537	9.97E-05		
1.536	9.67E-05		
1.535	9.44E-05		
1.534	9.20E-05		
1.533	8.99E-05		
1.532	8.79E-05		
1.531	8.56E-05		
1.53	8.36E-05		
1.529	8.11E-05		
1.528	7.92E-05		
1.527	7.73E-05		
1.526	7.49E-05		
1.525	7.31E-05		
1.524	7.07E-05		
1.523	6.91E-05		
1.522	6.72E-05		
1.521	6.57E-05		
1.52	6.43E-05		
1.519	6.27E-05		
1.518	6.10E-05		
1.517	5.96E-05		
1.516	5.77E-05		
1.515	5.65E-05		
1.514	5.50E-05		
1.513	5.38E-05		
1.512	5.23E-05		
1.511	5.12E-05		
1.51	4.95E-05		
1.509	4.81E-05		
1.508	4.65E-05		
1.507	4.54E-05		
1.506	4.40E-05		
1.505	4.27E-05		
1.504	4.14E-05		
1.503	4.06E-05		
1.502	3.92E-05		
1.501	3.84E-05		
1.5	3.69E-05		
1.499	3.60E-05		
1.498	3.47E-05		
1.497	3.41E-05		
1.496	3.29E-05		
1.495	3.20E-05		
1.494	3.07E-05		
1.493	3.00E-05		
1.492	2.85E-05		
1.491	2.79E-05		
1.49	2.69E-05		
1.489	2.63E-05		
1.488	2.51E-05		
1.487	2.44E-05		
1.486	2.32E-05		
1.485	2.26E-05		
1.484	2.17E-05		
1.483	2.11E-05		
1.482	2.02E-05		
1.481	1.94E-05		
1.48	1.86E-05		
1.479	1.79E-05		
1.478	1.73E-05		
1.477	1.67E-05		
1.476	1.64E-05		
1.475	1.62E-05		
1.474	1.50E-05		
1.473	1.43E-05		
1.472	1.35E-05		
1.471	1.32E-05		
1.47	1.23E-05		
1.469	1.19E-05		
1.468	1.11E-05		
1.467	1.08E-05		
1.466	9.92E-06		
1.465	9.70E-06		
1.464	8.55E-06		
1.463	8.52E-06		
1.462	7.55E-06		
1.461	7.13E-06		
1.46	6.55E-06		
1.459	6.43E-06		
1.458	5.39E-06		
1.457	5.30E-06		
1.456	4.83E-06		
1.455	4.42E-06		
1.454	3.56E-06		
1.453	3.29E-06		
1.452	2.57E-06		
1.451	2.44E-06		
1.45	1.74E-06		
1.449	1.51E-06		
1.448	6.45E-07		
1.447	6.35E-07		
1.446	-1.86E-07		
1.445	-2.74E-07		
1.444	-1.19E-06		
1.443	-1.41E-06		
1.442	-1.87E-06		
1.441	-2.09E-06		
1.44	-2.69E-06		
1.439	-2.81E-06		
1.438	-3.49E-06		
1.437	-3.40E-06		
1.436	-4.17E-06		
1.435	-4.42E-06		
1.434	-5.19E-06		
1.433	-5.08E-06		
1.432	-5.82E-06		
1.431	-5.78E-06		
1.43	-6.68E-06		
1.429	-6.76E-06		
1.428	-7.20E-06		
1.427	-7.27E-06		
1.426	-7.83E-06		
1.425	-7.95E-06		
1.424	-8.70E-06		
1.423	-8.57E-06		
1.422	-9.29E-06		
1.421	-9.15E-06		
1.42	-9.84E-06		
1.419	-9.88E-06		
1.418	-1.04E-05		
1.417	-1.01E-05		
1.416	-1.10E-05		
1.415	-1.09E-05		
1.414	-1.15E-05		
1.413	-1.14E-05		
1.412	-1.20E-05		
1.411	-1.18E-05		
1.41	-1.26E-05		
1.409	-1.26E-05		
1.408	-1.30E-05		
1.407	-1.30E-05		
1.406	-1.35E-05		
1.405	-1.34E-05		
1.404	-1.41E-05		
1.403	-1.38E-05		
1.402	-1.40E-05		
1.401	-1.42E-05		
1.4	-1.48E-05		
1.399	-1.47E-05		
1.398	-1.53E-05		
1.397	-1.54E-05		
1.396	-1.58E-05		
1.395	-1.59E-05		
1.394	-1.65E-05		
1.393	-1.64E-05		
1.392	-1.69E-05		
1.391	-1.69E-05		
1.39	-1.74E-05		
1.389	-1.73E-05		
1.388	-1.79E-05		
1.387	-1.81E-05		
1.386	-1.83E-05		
1.385	-1.82E-05		
1.384	-1.91E-05		
1.383	-1.87E-05		
1.382	-1.95E-05		
1.381	-1.93E-05		
1.38	-2.00E-05		
1.379	-1.98E-05		
1.378	-2.05E-05		
1.377	-2.03E-05		
1.376	-2.06E-05		
1.375	-2.06E-05		
1.374	-2.12E-05		
1.373	-2.12E-05		
1.372	-2.18E-05		
1.371	-2.16E-05		
1.37	-2.20E-05		
1.369	-2.21E-05		
1.368	-2.25E-05		
1.367	-2.23E-05		
1.366	-2.28E-05		
1.365	-2.31E-05		
1.364	-2.33E-05		
1.363	-2.30E-05		
1.362	-2.38E-05		
1.361	-2.37E-05		
1.36	-2.44E-05		
1.359	-2.40E-05		
1.358	-2.46E-05		
1.357	-2.46E-05		
1.356	-2.51E-05		
1.355	-2.50E-05		
1.354	-2.57E-05		
1.353	-2.55E-05		
1.352	-2.57E-05		
1.351	-2.57E-05		
1.35	-2.64E-05		
1.349	-2.62E-05		
1.348	-2.67E-05		
1.347	-2.66E-05		
1.346	-2.71E-05		
1.345	-2.69E-05		
1.344	-2.75E-05		
1.343	-2.72E-05		
1.342	-2.79E-05		
1.341	-2.76E-05		
1.34	-2.82E-05		
1.339	-2.78E-05		
1.338	-2.86E-05		
1.337	-2.85E-05		
1.336	-2.87E-05		
1.335	-2.87E-05		
1.334	-2.92E-05		
1.333	-2.90E-05		
1.332	-2.95E-05		
1.331	-2.94E-05		
1.33	-3.00E-05		
1.329	-2.99E-05		
1.328	-3.03E-05		
1.327	-2.99E-05		
1.326	-3.08E-05		
1.325	-3.04E-05		
1.324	-3.10E-05		
1.323	-3.10E-05		
1.322	-3.11E-05		
1.321	-3.12E-05		
1.32	-3.17E-05		
1.319	-3.13E-05		
1.318	-3.19E-05		
1.317	-3.16E-05		
1.316	-3.22E-05		
1.315	-3.18E-05		
1.314	-3.23E-05		
1.313	-3.22E-05		
1.312	-3.26E-05		
1.311	-3.25E-05		
1.31	-3.32E-05		
1.309	-3.28E-05		
1.308	-3.32E-05		
1.307	-3.33E-05		
1.306	-3.35E-05		
1.305	-3.32E-05		
1.304	-3.40E-05		
1.303	-3.36E-05		
1.302	-3.41E-05		
1.301	-3.39E-05		
1.3	-3.43E-05		
1.299	-3.43E-05		
1.298	-3.48E-05		
1.297	-3.46E-05		
1.296	-3.50E-05		
1.295	-3.49E-05		
1.294	-3.53E-05		
1.293	-3.50E-05		
1.292	-3.57E-05		
1.291	-3.55E-05		
1.29	-3.59E-05		
1.289	-3.57E-05		
1.288	-3.60E-05		
1.287	-3.58E-05		
1.286	-3.64E-05		
1.285	-3.62E-05		
1.284	-3.65E-05		
1.283	-3.63E-05		
1.282	-3.68E-05		
1.281	-3.66E-05		
1.28	-3.70E-05		
1.279	-3.69E-05		
1.278	-3.73E-05		
1.277	-3.69E-05		
1.276	-3.75E-05		
1.275	-3.73E-05		
1.274	-3.77E-05		
1.273	-3.72E-05		
1.272	-3.77E-05		
1.271	-3.78E-05		
1.27	-3.80E-05		
1.269	-3.79E-05		
1.268	-3.82E-05		
1.267	-3.79E-05		
1.266	-3.85E-05		
1.265	-3.82E-05		
