Segment 1:

Segment 2:

Segment 3:
Ep = 0.353V
ip = 3.070e-3A
Ah = 2.792e-3C

Ep = 1.033V
ip = 4.528e-6A
Ah = 2.229e-6C

Segment 4:

Segment 5:
Ep = 0.356V
ip = 3.146e-3A
Ah = 2.896e-3C

Segment 6:

Segment 7:
Ep = 0.356V
ip = 3.128e-3A
Ah = 2.887e-3C

Ep = 1.142V
ip = 6.173e-6A
Ah = 2.115e-6C

Segment 8:

Segment 9:
Ep = 0.356V
ip = 3.120e-3A
Ah = 2.879e-3C

Potential/V, Current/A, Charge/C, Time/s

0.800, -4.584e-5, -4.584e-7, 1.000e-2
0.801, -4.516e-5, -9.100e-7, 2.000e-2
0.802, -4.524e-5, -1.362e-6, 3.000e-2
0.803, -4.473e-5, -1.810e-6, 4.000e-2
0.804, -4.502e-5, -2.260e-6, 5.000e-2
0.805, -4.448e-5, -2.705e-6, 6.000e-2
0.806, -4.457e-5, -3.150e-6, 7.000e-2
0.807, -4.423e-5, -3.593e-6, 8.000e-2
0.808, -4.430e-5, -4.036e-6, 9.000e-2
0.809, -4.423e-5, -4.478e-6, 1.000e-1
0.810, -4.407e-5, -4.919e-6, 1.100e-1
0.811, -4.380e-5, -5.357e-6, 1.200e-1
0.812, -4.393e-5, -5.796e-6, 1.300e-1
0.813, -4.371e-5, -6.233e-6, 1.400e-1
0.814, -4.397e-5, -6.673e-6, 1.500e-1
0.815, -4.350e-5, -7.108e-6, 1.600e-1
0.816, -4.368e-5, -7.545e-6, 1.700e-1
0.817, -4.322e-5, -7.977e-6, 1.800e-1
0.818, -4.345e-5, -8.411e-6, 1.900e-1
0.819, -4.318e-5, -8.843e-6, 2.000e-1
0.820, -4.351e-5, -9.278e-6, 2.100e-1
0.821, -4.301e-5, -9.708e-6, 2.200e-1
0.822, -4.351e-5, -1.014e-5, 2.300e-1
0.823, -4.304e-5, -1.057e-5, 2.400e-1
0.824, -4.321e-5, -1.101e-5, 2.500e-1
0.825, -4.279e-5, -1.143e-5, 2.600e-1
0.826, -4.294e-5, -1.186e-5, 2.700e-1
0.827, -4.265e-5, -1.229e-5, 2.800e-1
0.828, -4.310e-5, -1.272e-5, 2.900e-1
0.829, -4.246e-5, -1.315e-5, 3.000e-1
0.830, -4.261e-5, -1.357e-5, 3.100e-1
0.831, -4.252e-5, -1.400e-5, 3.200e-1
0.832, -4.282e-5, -1.442e-5, 3.300e-1
0.833, -4.219e-5, -1.485e-5, 3.400e-1
0.834, -4.222e-5, -1.527e-5, 3.500e-1
0.835, -4.217e-5, -1.569e-5, 3.600e-1
0.836, -4.209e-5, -1.611e-5, 3.700e-1
0.837, -4.207e-5, -1.653e-5, 3.800e-1
0.838, -4.225e-5, -1.695e-5, 3.900e-1
0.839, -4.181e-5, -1.737e-5, 4.000e-1
0.840, -4.209e-5, -1.779e-5, 4.100e-1
0.841, -4.182e-5, -1.821e-5, 4.200e-1
0.842, -4.215e-5, -1.863e-5, 4.300e-1
0.843, -4.184e-5, -1.905e-5, 4.400e-1
0.844, -4.196e-5, -1.947e-5, 4.500e-1
0.845, -4.177e-5, -1.989e-5, 4.600e-1
0.846, -4.180e-5, -2.031e-5, 4.700e-1
0.847, -4.153e-5, -2.072e-5, 4.800e-1
