19.2,-0.006763,
19.3,-0.006762,
19.4,-0.006764,
19.5,-0.006764,
19.6,-0.006764,
19.7,-0.006765,
19.8,-0.006766,
19.9,-0.006766,
20,-0.006766,
20.1,-0.006768,
20.2,-0.006767,
20.3,-0.006768,
20.4,-0.006769,
20.5,-0.006769,
20.6,-0.00677,
20.7,-0.006769,
20.8,-0.00677,
20.9,-0.00677,
21,-0.006771,
21.1,-0.006773,
21.2,-0.006772,
21.3,-0.006774,
21.4,-0.006774,
21.5,-0.006774,
21.6,-0.006773,
21.7,-0.006774,
21.8,-0.006774,
21.9,-0.006774,
22,-0.006776,
22.1,-0.006775,
22.2,-0.006776,
22.3,-0.006776,
22.4,-0.006775,
22.5,-0.006775,
22.6,-0.006775,
22.7,-0.006776,
22.8,-0.006776,
22.9,-0.006776,
23,-0.006777,
23.1,-0.006776,
23.2,-0.006775,
23.3,-0.006776,
23.4,-0.006777,
23.5,-0.006777,
23.6,-0.006779,
23.7,-0.006779,
23.8,-0.006779,
23.9,-0.006779,
24,-0.006778,
24.1,-0.006778,
24.2,-0.006778,
24.3,-0.00678,
24.4,-0.006779,
24.5,-0.006779,
24.6,-0.00678,
24.7,-0.00678,
24.8,-0.00678,
24.9,-0.00678,
25,-0.006781,
25.1,-0.006781,
25.2,-0.006781,
25.3,-0.006781,
25.4,-0.006781,
25.5,-0.006781,
25.6,-0.006782,
25.7,-0.006784,
25.8,-0.006782,
25.9,-0.006783,
26,-0.006783,
26.1,-0.006784,
26.2,-0.006784,
26.3,-0.006783,
26.4,-0.006785,
26.5,-0.006783,
26.6,-0.006785,
26.7,-0.006784,
26.8,-0.006785,
26.9,-0.006784,
27,-0.006785,
27.1,-0.006785,
27.2,-0.006784,
27.3,-0.006786,
27.4,-0.006784,
27.5,-0.006786,
27.6,-0.006787,
27.7,-0.006787,
27.8,-0.006787,
27.9,-0.006787,
28,-0.006788,
28.1,-0.006786,
28.2,-0.006787,
28.3,-0.006786,
28.4,-0.006786,
28.5,-0.006786,
28.6,-0.006786,
28.7,-0.006787,
28.8,-0.006786,
28.9,-0.006787,
29,-0.006787,
29.1,-0.006787,
29.2,-0.006786,
29.3,-0.006786,
29.4,-0.006787,
29.5,-0.006786,
29.6,-0.006788,
29.7,-0.006787,
29.8,-0.006788,
29.9,-0.006787,
30,-0.006787,
30.1,-0.006787,
30.2,-0.006786,
30.3,-0.006788,
30.4,-0.006787,
30.5,-0.006789,
30.6,-0.006788,
30.7,-0.006788,
30.8,-0.006787,
30.9,-0.006787,
31,-0.006789,
31.1,-0.006787,
31.2,-0.006789,
31.3,-0.006788,
31.4,-0.006788,
31.5,-0.006787,
31.6,-0.006788,
31.7,-0.006788,
31.8,-0.006788,
31.9,-0.006789,
32,-0.006789,
32.1,-0.006789,
32.2,-0.006788,
32.3,-0.006788,
32.4,-0.006789,
32.5,-0.006788,
32.6,-0.006789,
32.7,-0.006788,
32.8,-0.006789,
32.9,-0.006788,
33,-0.006789,
33.1,-0.006789,
33.2,-0.006788,
33.3,-0.006789,
33.4,-0.006788,
33.5,-0.006789,
33.6,-0.006789,
33.7,-0.006789,
33.8,-0.006789,
33.9,-0.006789,
34,-0.006789,
34.1,-0.006787,
34.2,-0.006788,
34.3,-0.006788,
34.4,-0.006789,
34.5,-0.006788,
34.6,-0.006788,
34.7,-0.006788,
34.8,-0.006787,
34.9,-0.006789,
35,-0.006788,
35.1,-0.006788,
35.2,-0.006789,
35.3,-0.006789,
35.4,-0.006789,
35.5,-0.00679,
35.6,-0.006793,
35.7,-0.006794,
35.8,-0.006795,
35.9,-0.006794,
36,-0.006794,
36.1,-0.006794,
36.2,-0.006794,
36.3,-0.006795,
36.4,-0.006793,
36.5,-0.006794,
36.6,-0.006794,
36.7,-0.006793,
36.8,-0.006793,
36.9,-0.006793,
37,-0.006794,
37.1,-0.006792,
37.2,-0.006793,
37.3,-0.006792,
37.4,-0.006792,
37.5,-0.006791,
37.6,-0.006792,
37.7,-0.006793,
37.8,-0.006792,
37.9,-0.006793,
38,-0.006792,
38.1,-0.006792,
38.2,-0.006791,
38.3,-0.006791,
38.4,-0.006792,
38.5,-0.006791,
38.6,-0.006793,
38.7,-0.006792,
38.8,-0.006792,
38.9,-0.006791,
39,-0.006791,
39.1,-0.006791,
39.2,-0.00679,
39.3,-0.006792,
39.4,-0.006791,
39.5,-0.006791,
39.6,-0.00679,
39.7,-0.00679,
39.8,-0.006789,
39.9,-0.006789,
40,-0.00679,
40.1,-0.006789,
40.2,-0.00679,
40.3,-0.00679,
40.4,-0.006789,
40.5,-0.006788,
40.6,-0.006789,
40.7,-0.006789,
40.8,-0.006788,
40.9,-0.00679,
41,-0.006789,
41.1,-0.006789,
41.2,-0.006788,
41.3,-0.006787,
41.4,-0.006786,
41.5,-0.006786,
41.6,-0.006787,
41.7,-0.006787,
41.8,-0.006787,
41.9,-0.006786,
42,-0.006787,
42.1,-0.006786,
42.2,-0.006785,
42.3,-0.006785,
42.4,-0.006785,
42.5,-0.006786,
42.6,-0.006786,
42.7,-0.006786,
42.8,-0.006785,
42.9,-0.006785,
43,-0.006785,
43.1,-0.006784,
43.2,-0.006785,
43.3,-0.006784,
43.4,-0.006785,
43.5,-0.006785,
43.6,-0.006784,
43.7,-0.006785,
43.8,-0.006784,
43.9,-0.006784,
44,-0.006783,
44.1,-0.006784,
44.2,-0.006783,
44.3,-0.006784,
44.4,-0.006783,
44.5,-0.006783,
44.6,-0.006784,
44.7,-0.006781,
44.8,-0.006782,
44.9,-0.006783,
45,-0.006782,
45.1,-0.006782,
45.2,-0.006782,
45.3,-0.006783,
45.4,-0.006782,
45.5,-0.006782,
45.6,-0.006782,
45.7,-0.00678,
45.8,-0.00678,
45.9,-0.006781,
46,-0.006781,
46.1,-0.00678,
46.2,-0.006781,
46.3,-0.006781,
46.4,-0.006781,
46.5,-0.00678,
46.6,-0.006781,
46.7,-0.00678,
46.8,-0.006778,
46.9,-0.006778,
47,-0.006778,
47.1,-0.006779,
47.2,-0.00678,
47.3,-0.00678,
47.4,-0.00678,
47.5,-0.00678,
47.6,-0.006783,
47.7,-0.006781,
47.8,-0.006782,
47.9,-0.006781,
48,-0.006781,
48.1,-0.006782,
48.2,-0.006781,
48.3,-0.006783,
48.4,-0.006777,
48.5,-0.006769,
48.6,-0.006761,
48.7,-0.006762,
48.8,-0.006765,
48.9,-0.00677,
49,-0.006776,
49.1,-0.00678,
49.2,-0.006785,
49.3,-0.006786,
49.4,-0.00679,
49.5,-0.006789,
49.6,-0.006789,
49.7,-0.006786,
49.8,-0.006785,
49.9,-0.00679,
50,-0.00679,
50.1,-0.006794,
50.2,-0.006794,
50.3,-0.006795,
50.4,-0.006796,
50.5,-0.006797,
50.6,-0.006799,
50.7,-0.006798,
50.8,-0.006798,
50.9,-0.006792,
51,-0.006787,
51.1,-0.006783,
51.2,-0.006779,
51.3,-0.006766,
51.4,-0.006744,
51.5,-0.006741,
51.6,-0.006747,
51.7,-0.006757,
51.8,-0.006764,
51.9,-0.006776,
52,-0.006787,
52.1,-0.006785,
52.2,-0.006779,
52.3,-0.006777,
52.4,-0.006787,
52.5,-0.006795,
52.6,-0.006794,
52.7,-0.006792,
52.8,-0.006794,
52.9,-0.006795,
53,-0.006793,
53.1,-0.006803,
53.2,-0.006813,
53.3,-0.006823,
53.4,-0.00683,
53.5,-0.006823,
53.6,-0.006816,
53.7,-0.006809,
53.8,-0.006799,
53.9,-0.006791,
54,-0.006797,
54.1,-0.006803,
54.2,-0.006802,
54.3,-0.006801,
54.4,-0.006804,
54.5,-0.006809,
54.6,-0.006808,
54.7,-0.00681,
54.8,-0.006815,
54.9,-0.006825,
55,-0.006828,
55.1,-0.00683,
55.2,-0.006838,
55.3,-0.00685,
55.4,-0.006878,
55.5,-0.006894,
55.6,-0.006888,
55.7,-0.00687,
55.8,-0.00686,
55.9,-0.006864,
56,-0.006865,
56.1,-0.006873,
56.2,-0.006893,
56.3,-0.006922,
56.4,-0.006947,
56.5,-0.006958,
56.6,-0.006952,
56.7,-0.006916,
56.8,-0.006869,
56.9,-0.006828,
57,-0.006793,
57.1,-0.006764,
57.2,-0.006743,
57.3,-0.006722,
57.4,-0.006713,
57.5,-0.006723,
57.6,-0.006736,
57.7,-0.006756,
57.8,-0.006777,
57.9,-0.006783,
58,-0.006757,
58.1,-0.006716,
58.2,-0.00669,
58.3,-0.006677,
58.4,-0.006673,
58.5,-0.006669,
58.6,-0.006648,
58.7,-0.006618,
58.8,-0.006591,
58.9,-0.006575,
59,-0.006568,
59.1,-0.006564,
59.2,-0.006549,
59.3,-0.006525,
59.4,-0.006505,
59.5,-0.006488,
59.6,-0.006471,
59.7,-0.006454,
59.8,-0.006443,
59.9,-0.006436,
60,-0.006436,
60.1,-0.006431,
60.2,-0.006415,
60.3,-0.006393,
60.4,-0.006363,
60.5,-0.006335,
60.6,-0.006314,
60.7,-0.006302,
60.8,-0.006288,
60.9,-0.006274,
61,-0.006268,
61.1,-0.006262,
61.2,-0.006256,
61.3,-0.006243,
61.4,-0.00623,
61.5,-0.006219,
61.6,-0.006212,
61.7,-0.006205,
61.8,-0.006197,
61.9,-0.006193,
62,-0.006186,
62.1,-0.006189,
62.2,-0.00619,
62.3,-0.006184,
62.4,-0.006175,
62.5,-0.006166,
62.6,-0.006156,
62.7,-0.006147,
62.8,-0.006141,
62.9,-0.006119,
63,-0.006091,
63.1,-0.006071,
63.2,-0.006056,
63.3,-0.006043,
63.4,-0.006048,
63.5,-0.006059,
63.6,-0.006044,
63.7,-0.006014,
63.8,-0.005984,
63.9,-0.005957,
64,-0.005938,
64.1,-0.005923,
64.2,-0.005902,
64.3,-0.005867,
64.4,-0.005829,
64.5,-0.005793,
64.6,-0.005768,
64.7,-0.005761,
64.8,-0.005759,
64.9,-0.005751,
65,-0.005738,
65.1,-0.005732,
65.2,-0.005734,
65.3,-0.005734,
65.4,-0.005718,
65.5,-0.005708,
65.6,-0.005716,
65.7,-0.005738,
65.8,-0.005754,
65.9,-0.005755,
66,-0.005746,
66.1,-0.00574,
66.2,-0.005732,
66.3,-0.005725,
66.4,-0.005723,
66.5,-0.005725,
66.6,-0.005727,
66.7,-0.005731,
66.8,-0.005732,
66.9,-0.005734,
67,-0.005723,
67.1,-0.005705,
67.2,-0.005694,
67.3,-0.005689,
67.4,-0.005689,
67.5,-0.0057,
67.6,-0.005733,
67.7,-0.005769,
67.8,-0.005787,
67.9,-0.005785,
68,-0.005768,
68.1,-0.005749,
68.2,-0.005728,
68.3,-0.005711,
68.4,-0.005695,
68.5,-0.005684,
68.6,-0.005677,
68.7,-0.005675,
68.8,-0.005674,
68.9,-0.00567,
69,-0.005661,
69.1,-0.00565,
69.2,-0.005638,
69.3,-0.005623,
69.4,-0.005612,
69.5,-0.005604,
69.6,-0.005594,
69.7,-0.005582,
69.8,-0.005568,
69.9,-0.005563,
70,-0.005563,
70.1,-0.005562,
70.2,-0.005559,
70.3,-0.005561,
70.4,-0.005571,
70.5,-0.005578,
70.6,-0.005577,
70.7,-0.005568,
70.8,-0.005556,
70.9,-0.00554,
71,-0.005526,
71.1,-0.005518,
71.2,-0.005513,
71.3,-0.00551,
71.4,-0.005507,
71.5,-0.005505,
71.6,-0.0055,
71.7,-0.005496,
71.8,-0.00549,
71.9,-0.005483,
72,-0.005479,
72.1,-0.005476,
72.2,-0.005475,
72.3,-0.005473,
72.4,-0.005477,
72.5,-0.005477,
72.6,-0.005474,
72.7,-0.005474,
72.8,-0.005473,
72.9,-0.005473,
73,-0.005472,
73.1,-0.005472,
73.2,-0.005475,
73.3,-0.005475,
73.4,-0.005474,
73.5,-0.005479,
73.6,-0.005485,
73.7,-0.005483,
73.8,-0.005477,
73.9,-0.005469,
74,-0.00546,
74.1,-0.005452,
74.2,-0.005446,
74.3,-0.005442,
74.4,-0.005438,
74.5,-0.005441,
74.6,-0.005449,
74.7,-0.005455,
74.8,-0.005455,
74.9,-0.00545,
75,-0.005448,
75.1,-0.005445,
75.2,-0.005445,
75.3,-0.005445,
75.4,-0.005446,
75.5,-0.005446,
75.6,-0.005449,
75.7,-0.005455,
75.8,-0.005457,
75.9,-0.005454,
76,-0.005445,
76.1,-0.00544,
76.2,-0.005436,
76.3,-0.005433,
76.4,-0.005428,
76.5,-0.00542,
76.6,-0.005414,
76.7,-0.005407,
76.8,-0.005405,
76.9,-0.005404,
77,-0.005407,
77.1,-0.005405,
77.2,-0.005397,
77.3,-0.005388,
77.4,-0.005374,
77.5,-0.005363,
77.6,-0.005353,
77.7,-0.005346,
77.8,-0.005343,
77.9,-0.005341,
78,-0.005338,
78.1,-0.005332,
78.2,-0.005328,
78.3,-0.005321,
78.4,-0.005318,
78.5,-0.005313,
78.6,-0.005311,
78.7,-0.005309,
78.8,-0.005311,
78.9,-0.00531,
79,-0.005306,
79.1,-0.005307,
79.2,-0.005314,
79.3,-0.005319,
79.4,-0.005317,
79.5,-0.005312,
79.6,-0.005306,
79.7,-0.005295,
79.8,-0.005283,
79.9,-0.005267,
80,-0.005254,
80.1,-0.005241,
80.2,-0.00523,
80.3,-0.005219,
80.4,-0.005208,
80.5,-0.005201,
80.6,-0.005197,
80.7,-0.005195,
80.8,-0.005193,
80.9,-0.005192,
81,-0.005196,
81.1,-0.005203,
81.2,-0.005207,
81.3,-0.005208,
81.4,-0.005211,
81.5,-0.005217,
81.6,-0.005227,
81.7,-0.005237,
81.8,-0.005247,
81.9,-0.005253,
82,-0.005256,
82.1,-0.005252,
82.2,-0.005245,
82.3,-0.005236,
82.4,-0.005227,
82.5,-0.005218,
82.6,-0.005211,
82.7,-0.005209,
82.8,-0.005212,
82.9,-0.005211,
83,-0.005205,
83.1,-0.005198,
83.2,-0.005189,
83.3,-0.005181,
83.4,-0.005175,
83.5,-0.005169,
83.6,-0.005166,
83.7,-0.005162,
83.8,-0.005152,
83.9,-0.005142,
84,-0.005132,
84.1,-0.005121,
84.2,-0.005115,
84.3,-0.005119,
84.4,-0.005124,
84.5,-0.005129,
84.6,-0.005133,
84.7,-0.005136,
84.8,-0.005139,
84.9,-0.005142,
85,-0.005144,
85.1,-0.005141,
85.2,-0.005134,
85.3,-0.005123,
85.4,-0.005111,
85.5,-0.005103,
85.6,-0.005102,
85.7,-0.005098,
85.8,-0.005092,
85.9,-0.005085,
86,-0.005084,
86.1,-0.005085,
86.2,-0.005084,
86.3,-0.005085,
86.4,-0.005089,
86.5,-0.005092,
86.6,-0.005093,
86.7,-0.005092,
86.8,-0.00509,
86.9,-0.005079,
87,-0.005074,
87.1,-0.005072,
87.2,-0.005074,
87.3,-0.005076,
87.4,-0.005075,
87.5,-0.005074,
87.6,-0.005072,
87.7,-0.00507,
87.8,-0.00507,
87.9,-0.005071,
88,-0.005073,
88.1,-0.005072,
88.2,-0.005069,
88.3,-0.00507,
88.4,-0.005074,
88.5,-0.005079,
88.6,-0.005079,
88.7,-0.005076,
88.8,-0.005073,
88.9,-0.005069,
89,-0.005065,
89.1,-0.005062,
89.2,-0.005059,
89.3,-0.005054,
89.4,-0.005051,
89.5,-0.005048,
89.6,-0.005046,
89.7,-0.005046,
89.8,-0.005044,
89.9,-0.005041,
90,-0.005039,
90.1,-0.00504,
90.2,-0.00504,
90.3,-0.00504,
90.4,-0.005039,
90.5,-0.005037,
90.6,-0.005035,
90.7,-0.005033,
90.8,-0.005033,
90.9,-0.005031,
91,-0.005029,
91.1,-0.005026,
91.2,-0.005015,
91.3,-0.005004,
91.4,-0.005001,
91.5,-0.005003,
91.6,-0.005006,
91.7,-0.005012,
91.8,-0.005015,
91.9,-0.005017,
92,-0.005018,
92.1,-0.005017,
92.2,-0.005016,
92.3,-0.005014,
92.4,-0.005012,
92.5,-0.005007,
92.6,-0.005004,
92.7,-0.005002,
92.8,-0.004998,
92.9,-0.004998,
93,-0.004999,
93.1,-0.005004,
93.2,-0.005007,
93.3,-0.005005,
93.4,-0.005001,
93.5,-0.004998,
93.6,-0.004995,
93.7,-0.004992,
93.8,-0.00499,
93.9,-0.004985,
94,-0.004984,
94.1,-0.004982,
94.2,-0.004981,
94.3,-0.004981,
94.4,-0.004979,
94.5,-0.004977,
94.6,-0.004975,
94.7,-0.004975,
94.8,-0.004972,
94.9,-0.004969,
95,-0.004969,
95.1,-0.004968,
95.2,-0.004966,
95.3,-0.004964,
95.4,-0.004964,
95.5,-0.004959,
95.6,-0.004954,
95.7,-0.004952,
95.8,-0.00495,
95.9,-0.004951,
96,-0.004951,
96.1,-0.004951,
96.2,-0.004949,
96.3,-0.004947,
96.4,-0.004945,
96.5,-0.004944,
96.6,-0.004945,
96.7,-0.004945,
96.8,-0.004945,
96.9,-0.004944,
97,-0.004946,
97.1,-0.004945,
97.2,-0.004945,
97.3,-0.004943,
97.4,-0.004942,
97.5,-0.004942,
97.6,-0.00494,
97.7,-0.004938,
97.8,-0.004932,
97.9,-0.004928,
98,-0.004927,
98.1,-0.004926,
98.2,-0.004926,
98.3,-0.004925,
98.4,-0.004927,
98.5,-0.004923,
98.6,-0.004916,
98.7,-0.004908,
98.8,-0.004905,
98.9,-0.004906,
99,-0.004905,
99.1,-0.004907,
99.2,-0.004906,
99.3,-0.004904,
99.4,-0.004899,
99.5,-0.004896,
99.6,-0.004896,
99.7,-0.004897,
99.8,-0.004901,
99.9,-0.004904,
100,-0.004907,
100.1,-0.004907,
100.2,-0.004907,
100.3,-0.004908,
100.4,-0.004908,
100.5,-0.004907,
100.6,-0.004907,
100.7,-0.004907,
100.8,-0.004905,
100.9,-0.004905,
101,-0.004905,
101.1,-0.004904,
101.2,-0.004904,
101.3,-0.004903,
101.4,-0.004904,
101.5,-0.004903,
101.6,-0.004901,
101.7,-0.004899,
101.8,-0.004896,
101.9,-0.004894,
102,-0.004892,
102.1,-0.00489,
102.2,-0.004889,
102.3,-0.004889,
102.4,-0.004888,
102.5,-0.004887,
102.6,-0.004887,
102.7,-0.004887,
102.8,-0.004888,
102.9,-0.004887,
103,-0.004887,
103.1,-0.004886,
103.2,-0.004884,
103.3,-0.004883,
103.4,-0.004881,
103.5,-0.004881,
103.6,-0.004881,
103.7,-0.004882,
103.8,-0.00488,
103.9,-0.004878,
104,-0.004876,
104.1,-0.004874,
104.2,-0.004874,
104.3,-0.004874,
104.4,-0.004875,
104.5,-0.004872,
104.6,-0.004868,
104.7,-0.004864,
104.8,-0.00486,
104.9,-0.004859,
105,-0.00486,
105.1,-0.004862,
105.2,-0.004864,
105.3,-0.004863,
105.4,-0.004859,
105.5,-0.004852,
105.6,-0.004847,
105.7,-0.004846,
105.8,-0.004848,
105.9,-0.004851,
106,-0.004854,
106.1,-0.004854,
106.2,-0.004853,
106.3,-0.004853,
106.4,-0.004853,
106.5,-0.004853,
106.6,-0.004854,
106.7,-0.004855,
106.8,-0.004857,
106.9,-0.004856,
107,-0.004855,
107.1,-0.004854,
107.2,-0.004854,
107.3,-0.004853,
107.4,-0.004854,
107.5,-0.004854,
107.6,-0.004853,
107.7,-0.004851,
107.8,-0.004849,
107.9,-0.004848,
108,-0.004844,
108.1,-0.004842,
108.2,-0.00484,
108.3,-0.004839,
108.4,-0.004836,
108.5,-0.004834,
108.6,-0.004835,
108.7,-0.004834,
108.8,-0.004835,
108.9,-0.004832,
109,-0.004831,
109.1,-0.00483,
109.2,-0.004828,
109.3,-0.004828,
109.4,-0.004828,
109.5,-0.004828,
109.6,-0.004827,
109.7,-0.004829,
109.8,-0.004828,
109.9,-0.00483,
110,-0.00483,
110.1,-0.00483,
110.2,-0.004829,
110.3,-0.004829,
110.4,-0.004831,
110.5,-0.004831,
110.6,-0.004829,
110.7,-0.004823,
110.8,-0.004821,
110.9,-0.004821,
111,-0.004822,
111.1,-0.004822,
111.2,-0.004822,
111.3,-0.004822,
111.4,-0.004822,
111.5,-0.004823,
111.6,-0.004822,
111.7,-0.004821,
111.8,-0.004819,
111.9,-0.004818,
112,-0.004814,
112.1,-0.004807,
112.2,-0.004803,
112.3,-0.004802,
112.4,-0.004802,
112.5,-0.004802,
112.6,-0.0048,
112.7,-0.004796,
112.8,-0.004792,
112.9,-0.004792,
113,-0.004794,
113.1,-0.004798,
113.2,-0.004801,
113.3,-0.004802,
113.4,-0.004803,
113.5,-0.004804,
113.6,-0.004804,
113.7,-0.004803,
113.8,-0.004804,
113.9,-0.004804,
114,-0.004804,
114.1,-0.004804,
114.2,-0.004805,
114.3,-0.004806,
114.4,-0.004804,
114.5,-0.004804,
114.6,-0.004804,
114.7,-0.004803,
114.8,-0.004802,
114.9,-0.004802,
115,-0.004802,
115.1,-0.0048,
115.2,-0.004801,
115.3,-0.004802,
115.4,-0.004803,
115.5,-0.004803,
115.6,-0.004803,
115.7,-0.004804,
115.8,-0.004803,
115.9,-0.004802,
116,-0.004801,
116.1,-0.004798,
116.2,-0.004797,
116.3,-0.004796,
116.4,-0.004796,
116.5,-0.004795,
116.6,-0.004794,
116.7,-0.004792,
116.8,-0.004791,
116.9,-0.004792,
117,-0.004792,
117.1,-0.004791,
117.2,-0.00479,
117.3,-0.004791,
117.4,-0.00479,
117.5,-0.00479,
117.6,-0.00479,
117.7,-0.004789,
117.8,-0.00479,
117.9,-0.00479,
118,-0.00479,
118.1,-0.004788,
118.2,-0.004787,
118.3,-0.004787,
118.4,-0.004787,
118.5,-0.004788,
118.6,-0.004788,
118.7,-0.004789,
118.8,-0.004788,
118.9,-0.004787,
119,-0.004784,
119.1,-0.004783,
119.2,-0.004783,
119.3,-0.004782,
119.4,-0.004783,
119.5,-0.004783,
119.6,-0.004784,
119.7,-0.004783,
119.8,-0.004783,
119.9,-0.004782,
120,-0.00478,
120.1,-0.00478,
120.2,-0.004779,
120.3,-0.004779,
120.4,-0.004777,
120.5,-0.004777,
120.6,-0.004777,
120.7,-0.004778,
120.8,-0.004779,
120.9,-0.004777,
121,-0.004778,
121.1,-0.004777,
121.2,-0.004777,
121.3,-0.004777,
121.4,-0.004777,
121.5,-0.004777,
121.6,-0.004775,
121.7,-0.004774,
121.8,-0.00477,
121.9,-0.004771,
122,-0.004772,
122.1,-0.004771,
122.2,-0.004771,
122.3,-0.00477,
122.4,-0.00477,
122.5,-0.00477,
122.6,-0.00477,
122.7,-0.004768,
122.8,-0.004769,
122.9,-0.00477,
123,-0.004769,
123.1,-0.004769,
123.2,-0.004768,
123.3,-0.004768,
123.4,-0.004766,
123.5,-0.004765,
123.6,-0.004766,
123.7,-0.004766,
123.8,-0.004765,
123.9,-0.004765,
124,-0.004766,
124.1,-0.004764,
124.2,-0.004764,
124.3,-0.004761,
124.4,-0.004758,
124.5,-0.004759,
124.6,-0.004759,
124.7,-0.00476,
124.8,-0.00476,
124.9,-0.004762,
125,-0.00476,
125.1,-0.00476,
125.2,-0.00476,
125.3,-0.00476,
125.4,-0.00476,
125.5,-0.00476,
125.6,-0.004761,
125.7,-0.004759,
125.8,-0.00476,
125.9,-0.00476,
126,-0.004759,
126.1,-0.00476,
126.2,-0.004759,
126.3,-0.004759,
126.4,-0.004758,
126.5,-0.004759,
126.6,-0.004758,
126.7,-0.004756,
126.8,-0.004757,
126.9,-0.004757,
127,-0.004757,
127.1,-0.004757,
127.2,-0.004757,
127.3,-0.004757,
127.4,-0.004757,
127.5,-0.004756,
127.6,-0.004755,
127.7,-0.004755,
127.8,-0.004753,
127.9,-0.004753,
128,-0.004751,
128.1,-0.00475,
128.2,-0.00475,
128.3,-0.00475,
128.4,-0.004751,
128.5,-0.004749,
128.6,-0.004748,
128.7,-0.004747,
128.8,-0.004748,
128.9,-0.004744,
129,-0.004739,
129.1,-0.004737,
129.2,-0.004737,
129.3,-0.00474,
129.4,-0.004741,
129.5,-0.004742,
129.6,-0.004742,
